"rules","support","confidence","lift"
"{Solved=False,Suburb=WEST END} => {QpsOffence=THEFT}",0.00251519204824556,0.446519959058342,1.32353704066603
"{Unemployment_rating=MEDIUM,QpsOffence=THEFT,Suburb=TOOWONG} => {Solved=False}",0.00105940753894584,0.65625,1.3203254590588
"{Suburb=RICHLANDS} => {Unemployment_rating=MEDIUM}",0.00278328701728492,0.498837509687419,1.31953180704889
"{Unemployment_rating=MEDIUM,Suburb=ROCKLEA} => {QpsOffence=THEFT}",0.00155812183619109,0.445039110745163,1.31914763420314
"{Unemployment_rating=MEDIUM,Suburb=ASPLEY} => {QpsOffence=THEFT}",0.00196458840215398,0.444843342036554,1.31856735300408
"{Unemployment_rating=MEDIUM,QpsOffence=THEFT,Suburb=CHERMSIDE} => {Solved=True}",0.00331947695536363,0.66273381294964,1.31765797678581
"{Solved=False,Suburb=ASPLEY} => {QpsOffence=THEFT}",0.00238546867612975,0.444414607948443,1.31729653535148
"{Suburb=BOWEN HILLS} => {Solved=True}",0.00788141554143653,0.662065625378375,1.31632947555943
"{Unemployment_rating=MEDIUM,Suburb=SINNAMON PARK} => {Solved=False}",0.00116174486583721,0.654220779220779,1.31624282003883
"{Unemployment_rating=LOW,Suburb=BOWEN HILLS} => {Solved=True}",0.00215629071872514,0.661069376933274,1.31434871845167
"{Unemployment_rating=LOW,Suburb=PADDINGTON} => {Solved=False}",0.00109255906737544,0.652885443583118,1.31355622554162
"{Unemployment_rating=MEDIUM,Suburb=SOUTH BRISBANE} => {QpsOffence=THEFT}",0.00343911073187044,0.442589501020219,1.31188670635352
"{Solved=False,Suburb=ASCOT} => {QpsOffence=THEFT}",0.00114300704542048,0.442522321428571,1.31168757823815
"{QpsOffence=THEFT,Suburb=ACACIA RIDGE} => {Unemployment_rating=MEDIUM}",0.00159559747702455,0.495523724261414,1.31076613649198
"{QpsOffence=THEFT,Suburb=JINDALEE} => {Solved=False}",0.00102049052731109,0.650735294117647,1.30923028713394
"{Suburb=GRACEVILLE} => {Solved=False}",0.00144281217208814,0.650422352176738,1.30860067157311
"{Unemployment_rating=MEDIUM,QpsOffence=THEFT,Suburb=ROCKLEA} => {Solved=False}",0.00101184230250337,0.649398704902868,1.3065411705342
"{Suburb=BALMORAL} => {Solved=False}",0.00107958673016385,0.648484848484848,1.30470256040904
"{Unemployment_rating=MEDIUM,Suburb=WACOL} => {Solved=True}",0.00221682829237918,0.655863539445629,1.30399838901712
"{Solved=False,Suburb=WYNNUM} => {QpsOffence=THEFT}",0.00224997982080878,0.439594480428048,1.3030091173211
"{Unemployment_rating=MEDIUM,QpsOffence=THEFT} => {Solved=False}",0.0862948698730441,0.647187270290137,1.3020919310367
"{Suburb=BRISBANE AIRPORT} => {Solved=False}",0.0037504468249484,0.64662027833002,1.30095118601571
"{Suburb=SOUTH BRISBANE} => {QpsOffence=THEFT}",0.0089595609007991,0.438456655145658,1.29963647097797
"{QpsOffence=PROPERTY_DAMAGE,Suburb=COORPAROO} => {Solved=False}",0.00100175270689436,0.645910780669145,1.29952373028269
"{Unemployment_rating=HIGH,Suburb=FORTITUDE VALLEY} => {Solved=True}",0.00301246497468953,0.652717051842598,1.29774249199183
"{Unemployment_rating=LOW,Suburb=SUNNYBANK HILLS} => {Solved=False}",0.00211881507789168,0.645019745502413,1.29773103479233
"{Suburb=YEERONGPILLY} => {Solved=False}",0.00101328367330466,0.644954128440367,1.29759901821698
"{Unemployment_rating=HIGH,Suburb=BRISBANE CITY} => {Solved=True}",0.00504191506290142,0.65176076020123,1.29584117764094
"{Suburb=WILSTON} => {Solved=False}",0.00124246163070927,0.643764002987304,1.29520457564913
"{Unemployment_rating=MEDIUM,Suburb=CHERMSIDE} => {Solved=True}",0.00545270574126818,0.651118760757315,1.29456474406861
"{QpsOffence=PROPERTY_DAMAGE,Suburb=INALA} => {Solved=False}",0.00173829318635195,0.642514651038892,1.2926909738437
"{Unemployment_rating=LOW,QpsOffence=PROPERTY_DAMAGE} => {Solved=False}",0.0267878763419162,0.642346109978226,1.29235188195297
"{Suburb=GRANGE} => {Solved=False}",0.00106805576375356,0.641558441558442,1.2907671525542
"{Solved=False,Suburb=WYNNUM WEST} => {QpsOffence=THEFT}",0.00176135511917254,0.43503025987896,1.28948023728799
"{Unemployment_rating=LOW,QpsOffence=UNLAWFUL_MOTOR_VEHICLE} => {Solved=False}",0.00641842417813037,0.639890788906452,1.2874119613111
"{QpsOffence=THEFT,Solved=False,Suburb=ACACIA RIDGE} => {Unemployment_rating=MEDIUM}",0.00112426922500375,0.486284289276808,1.28632585663214
"{QpsOffence=FRAUD} => {Solved=True}",0.0327940684708785,0.646841416955706,1.28606046064513
"{Suburb=VIRGINIA} => {QpsOffence=THEFT}",0.00218944224715473,0.433876035418452,1.28605898187547
"{QpsOffence=THEFT,Suburb=SANDGATE} => {Solved=False}",0.00107670398856128,0.638461538461538,1.28453641731142
"{Suburb=YERONGA} => {Solved=False}",0.00266221186997682,0.637996545768566,1.2836008871159
"{Suburb=BRIDGEMAN DOWNS} => {Solved=False}",0.00137218500282509,0.636789297658863,1.28117199505549
"{Unemployment_rating=VERY LOW,Suburb=CARINDALE} => {QpsOffence=THEFT}",0.00112426922500375,0.431893687707641,1.28018307292782
"{Unemployment_rating=HIGH,Suburb=BRISBANE CITY} => {QpsOffence=THEFT}",0.00333965614658165,0.431712316005217,1.2796454661279
"{Suburb=BULIMBA} => {Solved=False}",0.002522398902252,0.63567017798765,1.27892041076043
"{QpsOffence=THEFT,Suburb=CALAMVALE} => {Unemployment_rating=MEDIUM}",0.00140533653125468,0.483391175012395,1.27867295118862
"{Unemployment_rating=MEDIUM,Suburb=NUNDAH} => {QpsOffence=THEFT}",0.00233934481048857,0.431075697211155,1.27775845405234
"{QpsOffence=THEFT,Suburb=INALA} => {Unemployment_rating=MEDIUM}",0.00308597488555516,0.482750845546787,1.2769791429235
"{Unemployment_rating=MEDIUM,Suburb=FORTITUDE VALLEY} => {Solved=True}",0.0123698442166438,0.640399970151481,1.27325347298616
"{Unemployment_rating=MEDIUM,Solved=False,Suburb=INALA} => {QpsOffence=THEFT}",0.00179018253519827,0.429460580912863,1.27297106168071
"{QpsOffence=FRAUD,Solved=False} => {Unemployment_rating=MEDIUM}",0.00860930779608639,0.480840444372887,1.2719257235951
"{QpsOffence=THEFT,Suburb=ROCKLEA} => {Unemployment_rating=MEDIUM}",0.00155812183619109,0.480444444444444,1.27087821916526
"{Solved=False,Suburb=MOOROOKA} => {QpsOffence=THEFT}",0.00211304959468653,0.42790426152948,1.26835795019661
"{Suburb=TARRAGINDI} => {Solved=False}",0.00230763465286026,0.629571372394809,1.26665007431231
"{Solved=False,Suburb=TINGALPA} => {QpsOffence=THEFT}",0.00128426138394659,0.427133269415149,1.26607263998667
"{QpsOffence=THEFT,Suburb=MOUNT GRAVATT} => {Solved=False}",0.00105364205574069,0.629087779690189,1.26567712229749
"{Unemployment_rating=LOW,Suburb=RUNCORN} => {Solved=False}",0.00138227459843409,0.628852459016393,1.2652036748664
"{Suburb=MITCHELTON} => {QpsOffence=THEFT}",0.00356595136238368,0.42669886167644,1.26478500497446
"{QpsOffence=THEFT,Suburb=OXLEY} => {Solved=False}",0.00203521557141704,0.628393413440142,1.26428010982077
"{Suburb=DOOLANDELLA} => {Solved=False}",0.00120498598987581,0.626686656671664,1.2608462440473
"{QpsOffence=UNLAWFUL_MOTOR_VEHICLE} => {Solved=False}",0.0228125756719671,0.626414944985356,1.26029958064622
"{Suburb=TAIGUM} => {QpsOffence=THEFT}",0.00181468583882015,0.424907188660142,1.2594742779762
"{Suburb=STRETTON} => {Solved=False}",0.00125975808032471,0.625626342161775,1.25871297129756
"{Unemployment_rating=VERY LOW,Suburb=FOREST LAKE} => {Solved=False}",0.00244168213737993,0.625553914327917,1.25856725196348
"{QpsOffence=THEFT,Solved=False,Suburb=CALAMVALE} => {Unemployment_rating=MEDIUM}",0.00104499383093297,0.475098296199214,1.25673651466673
"{Suburb=DREWVALE} => {Solved=False}",0.00120786873147839,0.62397617274758,1.25539295500907
"{Unemployment_rating=LOW,Suburb=MITCHELTON} => {QpsOffence=THEFT}",0.00108246947176643,0.423337091319053,1.25482032702457
"{Solved=False,Suburb=KELVIN GROVE} => {QpsOffence=THEFT}",0.00128858549635045,0.423295454545455,1.25469691078977
"{Suburb=TENERIFFE} => {Solved=False}",0.00147596370051774,0.62287104622871,1.25316952388016
"{Unemployment_rating=VERY LOW,Suburb=MITCHELTON} => {Solved=True}",0.00136065403641479,0.629333333333333,1.25125060849563
"{Solved=False,Suburb=STAFFORD} => {QpsOffence=THEFT}",0.00166766601708889,0.4216472303207,1.24981138267724
"{Unemployment_rating=LOW,Suburb=FOREST LAKE} => {Solved=False}",0.0029937271542728,0.620926756352765,1.24925775942607
"{Unemployment_rating=LOW,Solved=False,Suburb=FOREST LAKE} => {QpsOffence=THEFT}",0.001261199451126,0.421280693307655,1.24872492438193
"{Suburb=FAIRFIELD} => {QpsOffence=THEFT}",0.00113435882061276,0.4206306787814,1.24679820579966
"{Suburb=WACOL} => {Solved=True}",0.00476084775665048,0.626874169671664,1.2463612599341
"{Suburb=PADDINGTON} => {Solved=False}",0.00330218050574819,0.619356582860233,1.24609868889299
"{Solved=True,Suburb=CARSELDINE} => {Unemployment_rating=MEDIUM}",0.00113580019141404,0.47044776119403,1.24443485583001
"{Unemployment_rating=LOW,Suburb=MITCHELTON} => {Solved=True}",0.00159848021862712,0.625140924464487,1.24291519406522
"{Unemployment_rating=LOW,Suburb=WACOL} => {Solved=True}",0.00131164742917104,0.625,1.24263500578883
"{Suburb=WAVELL HEIGHTS} => {Solved=False}",0.00237682045132203,0.617371770872332,1.24210539700869
"{QpsOffence=THEFT,Solved=True,Suburb=ASPLEY} => {Unemployment_rating=MEDIUM}",0.00100031133609308,0.469553450608931,1.24206921323197
"{Unemployment_rating=MEDIUM,Suburb=YERONGA} => {Solved=False}",0.00106949713455485,0.617304492512479,1.24197003802758
"{Unemployment_rating=VERY LOW,Suburb=SUNNYBANK HILLS} => {Solved=False}",0.00146587410490873,0.616363636363636,1.24007710648224
"{Unemployment_rating=VERY LOW,Suburb=CLAYFIELD} => {Solved=False}",0.00105508342654198,0.616161616161616,1.23967065708647
"{Suburb=SUNNYBANK HILLS} => {Solved=False}",0.00666922269755428,0.61562001064396,1.23858098767127
"{Unemployment_rating=LOW,QpsOffence=THEFT,Suburb=CHERMSIDE} => {Solved=True}",0.00251951616064942,0.622950819672131,1.23856079265509
"{Solved=True,Suburb=MOOROOKA} => {Unemployment_rating=MEDIUM}",0.00236240674330916,0.468018275271274,1.23800834642044
"{Unemployment_rating=MEDIUM,Suburb=COORPAROO} => {QpsOffence=THEFT}",0.00148317055452417,0.417613636363636,1.23785534151742
"{Solved=False,Suburb=JINDALEE} => {QpsOffence=THEFT}",0.00102049052731109,0.417452830188679,1.23737869333047
"{Unemployment_rating=LOW,QpsOffence=THEFT,Suburb=INALA} => {Solved=False}",0.00105508342654198,0.614093959731544,1.23551068843853
"{QpsOffence=THEFT,Solved=False,Suburb=INALA} => {Unemployment_rating=MEDIUM}",0.00179018253519827,0.466917293233083,1.23509601366644
"{Unemployment_rating=HIGH,QpsOffence=THEFT} => {Solved=False}",0.0188459232268256,0.613389003565397,1.23409236985006
"{Solved=True,Suburb=WACOL} => {Unemployment_rating=MEDIUM}",0.00221682829237918,0.465637299424765,1.2317101565284
"{Solved=False,Suburb=ANNERLEY} => {QpsOffence=THEFT}",0.00236673085571302,0.415275670207385,1.23092533817749
"{Suburb=KANGAROO POINT} => {Solved=True}",0.00862083876249668,0.619022976609398,1.2307513921959
"{QpsOffence=THEFT,Suburb=WINDSOR} => {Unemployment_rating=MEDIUM}",0.00114156567461919,0.465061655901351,1.23018745640277
"{Suburb=WAKERLEY} => {Solved=False}",0.00120931010227967,0.610625909752547,1.22853323368721
"{QpsOffence=THEFT,Suburb=STAFFORD} => {Solved=False}",0.00166766601708889,0.610232067510548,1.22774085282783
"{Suburb=FOREST LAKE} => {Solved=False}",0.00910658072253035,0.61019895692486,1.22767423682898
"{QpsOffence=THEFT,Suburb=RICHLANDS} => {Solved=False}",0.0010637316513497,0.609917355371901,1.22710767576279
"{Unemployment_rating=LOW,Suburb=COOPERS PLAINS} => {Solved=False}",0.00120786873147839,0.609898107714702,1.22706895092953
"{Suburb=MOUNT GRAVATT} => {QpsOffence=THEFT}",0.00167487287109533,0.413965087281795,1.22704061810687
"{Solved=False,Suburb=WINDSOR} => {QpsOffence=THEFT}",0.00171667262433265,0.413398125650816,1.22536007795628
"{QpsOffence=THEFT,Suburb=ANNERLEY} => {Unemployment_rating=MEDIUM}",0.00146731547571002,0.462517037710132,1.22345639754111
"{Suburb=NORMAN PARK} => {Solved=False}",0.00186513381686519,0.608082706766917,1.22341650126895
"{Unemployment_rating=LOW,Suburb=BRISBANE CITY} => {Solved=True}",0.01476251974678,0.615098192300763,1.22294807320057
"{QpsOffence=DRUG} => {Unemployment_rating=MEDIUM}",0.0522078917934112,0.46220299619733,1.2226256906339
"{Unemployment_rating=LOW,Suburb=KEPERRA} => {Solved=True}",0.0013159715415749,0.614814814814815,1.22238465754634
"{Unemployment_rating=VERY LOW,Suburb=COORPAROO} => {Solved=False}",0.00141254338526112,0.607563546187229,1.22237198937454
"{Unemployment_rating=MEDIUM,Suburb=BRISBANE CITY} => {Solved=True}",0.0175501308764688,0.61470113085622,1.22215862927987
"{Unemployment_rating=VERY LOW,Suburb=FORTITUDE VALLEY} => {Solved=True}",0.00780646425976961,0.614128586007484,1.22102028644559
"{Solved=False,Suburb=SALISBURY} => {QpsOffence=THEFT}",0.00133903347439549,0.411608329641117,1.22005491462368
"{Unemployment_rating=LOW,Suburb=CHERMSIDE} => {Solved=True}",0.00426645757180909,0.613471502590674,1.21971386267687
"{Unemployment_rating=LOW,QpsOffence=ROBBERY} => {Solved=True}",0.00138371596923538,0.613418530351438,1.21960854242277
"{Suburb=BRISBANE CITY} => {Solved=True}",0.0486505886558352,0.613166930077933,1.21910830673106
"{Unemployment_rating=VERY LOW,Suburb=BOWEN HILLS} => {Solved=True}",0.00154370812817822,0.613050944476245,1.21887770230094
"{Solved=False,Suburb=ACACIA RIDGE} => {QpsOffence=THEFT}",0.00231195876526412,0.410650281618024,1.21721514896578
"{Suburb=BELMONT} => {QpsOffence=THEFT}",0.00106661439295227,0.410427066001109,1.21655351194139
"{Solved=False,Suburb=RICHLANDS} => {Unemployment_rating=MEDIUM}",0.00109400043817672,0.459721380981224,1.21606128810418
"{Unemployment_rating=MEDIUM,Suburb=SUNNYBANK HILLS} => {Solved=False}",0.00271698396042572,0.604360371914075,1.21592744454765
"{Suburb=RED HILL} => {Solved=False}",0.00259446744231634,0.604026845637584,1.21525641485757
"{QpsOffence=THEFT,Suburb=CHERMSIDE} => {Solved=True}",0.0076868304832628,0.610602244103503,1.21400915701797
"{QpsOffence=THEFT,Solved=True,Suburb=BANYO} => {Unemployment_rating=MEDIUM}",0.00111706237099731,0.458851391355832,1.21375997964158
"{Unemployment_rating=MEDIUM,Suburb=PADDINGTON} => {Solved=False}",0.0010522006849394,0.60280759702725,1.21280337869583
"{Suburb=CHERMSIDE WEST} => {Solved=False}",0.00148461192532546,0.602691632533645,1.21257006688896
"{QpsOffence=DRUG,Solved=True} => {Unemployment_rating=MEDIUM}",0.0489965176481441,0.457818181818182,1.21102691963346
"{Solved=False,Suburb=KEDRON} => {QpsOffence=THEFT}",0.00169649343311463,0.408396946564886,1.21053600204892
"{Suburb=CORINDA} => {Solved=False}",0.00189540260369222,0.600730927364093,1.20862527610334
"{Suburb=FORTITUDE VALLEY} => {Solved=True}",0.0313526976695917,0.607869438855354,1.2085757498734
"{Unemployment_rating=MEDIUM,Suburb=KELVIN GROVE} => {Solved=False}",0.00108246947176643,0.600319744204636,1.20779800662712
"{Unemployment_rating=VERY LOW,Suburb=SOUTH BRISBANE} => {QpsOffence=THEFT}",0.00199197444737843,0.407189157336476,1.20695597444055
"{Solved=True,Suburb=ACACIA RIDGE} => {Unemployment_rating=MEDIUM}",0.00248059914901468,0.456256627783669,1.20689627553203
"{Unemployment_rating=MEDIUM,Suburb=RICHLANDS} => {Solved=True}",0.0016892865791082,0.606939409632315,1.20672665088307
"{QpsOffence=THEFT,Suburb=INALA} => {Solved=False}",0.00383404633142304,0.599774520856821,1.20670105841075
"{Unemployment_rating=MEDIUM,QpsOffence=UNLAWFUL_MOTOR_VEHICLE} => {Solved=False}",0.00837724709707921,0.599360626998041,1.20586833521213
"{QpsOffence=THEFT,Suburb=ASHGROVE} => {Solved=False}",0.00128858549635045,0.599195710455764,1.20553653557877
"{Suburb=CARSELDINE} => {QpsOffence=THEFT}",0.00195305743574369,0.406296851574213,1.20431107648247
"{Solved=True,Suburb=DARRA} => {Unemployment_rating=MEDIUM}",0.00134479895760064,0.455121951219512,1.20389481355685
"{Suburb=CHERMSIDE} => {Solved=True}",0.0135344718240836,0.605337802991233,1.20354231091873
"{Solved=False,Suburb=COORPAROO} => {QpsOffence=THEFT}",0.0022701590120268,0.406032482598608,1.20352745612124
"{Unemployment_rating=LOW,Suburb=CALAMVALE} => {Solved=False}",0.00179162390599956,0.598171318575553,1.20347553644811
"{Unemployment_rating=MEDIUM,Suburb=VIRGINIA} => {Solved=True}",0.00119777913586938,0.605243991260015,1.20335579293287
"{Solved=True,Suburb=INALA} => {Unemployment_rating=MEDIUM}",0.00635500386287375,0.454864335087176,1.20321336383821
"{Solved=False,Suburb=EAST BRISBANE} => {QpsOffence=THEFT}",0.00150046700413962,0.405847953216374,1.20298048959147
"{QpsOffence=DRUG,Suburb=SOUTH BRISBANE} => {Unemployment_rating=MEDIUM}",0.00134335758679935,0.454634146341463,1.20260446541799
"{Suburb=RUNCORN} => {Solved=False}",0.00441636013514293,0.597737026921576,1.2026017744254
"{Suburb=NUNDAH} => {QpsOffence=THEFT}",0.00631464548043772,0.40531038949024,1.20138708824664
"{Unemployment_rating=MEDIUM,Suburb=INALA} => {Solved=True}",0.00635500386287375,0.603889878098891,1.20066352346757
"{Suburb=ALGESTER} => {Solved=False}",0.00233357932728342,0.59653647752395,1.200186359668
"{QpsOffence=FRAUD,Suburb=BRISBANE CITY} => {Solved=True}",0.00470751703700287,0.603585289225651,1.20005793499355
"{Unemployment_rating=MEDIUM,Suburb=FOREST LAKE} => {Solved=False}",0.00325317389850443,0.596458773784355,1.20003002560987
"{Suburb=CLAYFIELD} => {Solved=False}",0.00384413592703204,0.596244131455399,1.19959818144757
"{Unemployment_rating=MEDIUM,Suburb=RUNCORN} => {Solved=False}",0.00170802439952492,0.596076458752515,1.19926083662714
"{Suburb=WISHART} => {Solved=False}",0.00180027213080728,0.595896946564885,1.19889967165717
"{Solved=False,Suburb=BRACKEN RIDGE} => {QpsOffence=THEFT}",0.00188675437888449,0.404386777880754,1.1986493961199
"{Suburb=BULIMBA} => {QpsOffence=THEFT}",0.00160424570183227,0.404286233200145,1.1983513700041
"{Unemployment_rating=VERY LOW,QpsOffence=THEFT,Suburb=INDOOROOPILLY} => {Solved=True}",0.0011948963942668,0.602470930232558,1.19784234860342
"{Solved=True,Suburb=CANNON HILL} => {QpsOffence=THEFT}",0.00142407435167141,0.403759705762158,1.19679068149966
"{Unemployment_rating=VERY LOW,Suburb=INDOOROOPILLY} => {Solved=True}",0.002346551664495,0.601626016260163,1.19616247711705
"{QpsOffence=DRUG,Solved=True,Suburb=SOUTH BRISBANE} => {Unemployment_rating=MEDIUM}",0.00128570275474788,0.452103395843893,1.19591008956935
"{QpsOffence=FRAUD,Suburb=BRISBANE CITY} => {Unemployment_rating=MEDIUM}",0.00352559297994765,0.452042136388838,1.19574804522052
"{QpsOffence=THEFT,Solved=False,Suburb=ROCKLEA} => {Unemployment_rating=MEDIUM}",0.00101184230250337,0.452028332260142,1.19571153035039
"{Suburb=MITCHELTON} => {Solved=True}",0.00501885313008083,0.60055191445326,1.19402693070899
"{Suburb=FERNY GROVE} => {Solved=True}",0.0018968439744935,0.60036496350365,1.19365523183803
"{Unemployment_rating=MEDIUM,Suburb=CLAYFIELD} => {Solved=False}",0.00124678574311313,0.592871830020562,1.19281336553894
"{Unemployment_rating=MEDIUM,Suburb=KANGAROO POINT} => {Solved=True}",0.00290724490619559,0.599405646359584,1.19174790213424
"{Suburb=WISHART} => {Unemployment_rating=MEDIUM}",0.00135921266561351,0.449904580152672,1.19009375221288
"{Unemployment_rating=MEDIUM,QpsOffence=ROBBERY} => {Solved=True}",0.0013923641940431,0.598513011152416,1.18997315052492
"{QpsOffence=THEFT,Suburb=MOOROOKA} => {Unemployment_rating=MEDIUM}",0.00131020605836975,0.449777337951509,1.1897571694011
"{Suburb=HIGHGATE HILL} => {Solved=False}",0.00235375851850144,0.591238233164374,1.18952669198608
"{Suburb=COOPERS PLAINS} => {Solved=False}",0.00382251536501274,0.590251502336969,1.1875414640506
"{Suburb=CAMP HILL} => {Solved=False}",0.00254546083507259,0.59024064171123,1.18751961329149
"{Solved=True,Suburb=SALISBURY} => {Unemployment_rating=MEDIUM}",0.00119633776506809,0.44889129259059,1.18741339008716
"{Unemployment_rating=MEDIUM,Suburb=BRISBANE AIRPORT} => {Solved=False}",0.00130876468756847,0.589993502274204,1.18702238740099
"{Unemployment_rating=MEDIUM,QpsOffence=THEFT,Suburb=BANYO} => {Solved=True}",0.00111706237099731,0.596612779060816,1.18619507865908
"{Suburb=KELVIN GROVE} => {Solved=False}",0.00304417513231784,0.589285714285714,1.18559837139974
"{Unemployment_rating=MEDIUM,Suburb=UPPER MOUNT GRAVATT} => {Solved=True}",0.00369999884690336,0.596283391405343,1.18554018484922
"{Unemployment_rating=MEDIUM,QpsOffence=FRAUD} => {Solved=True}",0.0126927112761321,0.595845456390825,1.18466947544234
"{Unemployment_rating=LOW,Suburb=MOUNT GRAVATT EAST} => {Solved=False}",0.00119201365266423,0.588612099644128,1.18424310959268
"{Solved=True,Suburb=ROCKLEA} => {Unemployment_rating=MEDIUM}",0.00167054875869147,0.447145061728395,1.1827942363139
"{Suburb=KEPERRA} => {Solved=True}",0.00394647325392341,0.594442032132002,1.18187916486316
"{QpsOffence=ASSAULT,Solved=False} => {Unemployment_rating=MEDIUM}",0.00454464213645746,0.446727118163786,1.18168868627738
"{QpsOffence=ROBBERY} => {Solved=True}",0.00422321644777049,0.594079480940795,1.18115833478062
"{Suburb=EAGLE FARM} => {Solved=False}",0.00136209540721608,0.58659217877095,1.18017918128161
"{QpsOffence=THEFT,Suburb=COORPAROO} => {Unemployment_rating=MEDIUM}",0.00148317055452417,0.446033810143043,1.17985473841322
"{Unemployment_rating=VERY LOW,Suburb=BRISBANE CITY} => {Solved=True}",0.0112960229696851,0.592769079494743,1.17855297364702
"{Suburb=UPPER MOUNT GRAVATT} => {Solved=True}",0.0096831290430451,0.592207334273625,1.17743610280527
"{Suburb=WACOL} => {Unemployment_rating=MEDIUM}",0.00338001452901768,0.445055987853483,1.17726818951171
"{Unemployment_rating=MEDIUM,Suburb=NUNDAH} => {Solved=True}",0.0032128155160684,0.59203187250996,1.17708724691774
"{Unemployment_rating=LOW,Suburb=ANNERLEY} => {Solved=False}",0.00178441705199313,0.58286252354049,1.17267539651317
"{QpsOffence=PROPERTY_DAMAGE,Suburb=FORTITUDE VALLEY} => {Solved=False}",0.00257140550949575,0.582435520731309,1.17181629909595
"{Unemployment_rating=VERY LOW,Suburb=RUNCORN} => {Solved=False}",0.00111706237099731,0.581395348837209,1.16972355176859
"{Unemployment_rating=LOW,Suburb=UPPER MOUNT GRAVATT} => {Solved=True}",0.00282508677052224,0.587882423515297,1.16883724599693
"{QpsOffence=THEFT,Suburb=CARSELDINE} => {Solved=False}",0.00113435882061276,0.580811808118081,1.16854951189375
"{QpsOffence=THEFT,Suburb=SUNNYBANK} => {Unemployment_rating=MEDIUM}",0.00193864372773082,0.441707717569787,1.16841129913732
"{Suburb=AUCHENFLOWER} => {Solved=False}",0.00203521557141704,0.580353473078504,1.16762737639428
"{Suburb=KURABY} => {Unemployment_rating=MEDIUM}",0.00171811399513393,0.441318030359126,1.16738049319494
"{Unemployment_rating=MEDIUM,QpsOffence=THEFT,Suburb=INALA} => {Solved=False}",0.00179018253519827,0.580102755721625,1.16712295199913
"{QpsOffence=THEFT,Solved=False,Suburb=SUNNYBANK} => {Unemployment_rating=MEDIUM}",0.00137362637362637,0.440999537251273,1.16653801086758
"{Unemployment_rating=MEDIUM,Suburb=CALAMVALE} => {Solved=False}",0.00225286256241136,0.578888888888889,1.16468074356763
"{Unemployment_rating=VERY LOW,Suburb=WEST END} => {Solved=False}",0.00137650911522895,0.578787878787879,1.16447751886975
"{QpsOffence=THEFT,Suburb=BRACKEN RIDGE} => {Unemployment_rating=MEDIUM}",0.00113147607901018,0.439775910364146,1.16330125628082
"{Unemployment_rating=LOW,Suburb=COORPAROO} => {Solved=False}",0.00157830102740911,0.57753164556962,1.16195007246886
"{Unemployment_rating=LOW,Suburb=EAST BRISBANE} => {Solved=False}",0.00100031133609308,0.577371048252912,1.16162696279129
"{Suburb=CALAMVALE} => {Solved=False}",0.00551468468572351,0.577335144107439,1.16155472636104
"{Suburb=ALDERLEY} => {Solved=False}",0.00187666478327549,0.577127659574468,1.16113728314391
"{QpsOffence=THEFT,Suburb=SUNNYBANK HILLS} => {Unemployment_rating=MEDIUM}",0.0014038951604534,0.438738738738739,1.16055771570395
"{Suburb=MANSFIELD} => {Solved=False}",0.00205683613343634,0.5767987065481,1.16047545448784
"{Unemployment_rating=LOW,Suburb=WEST END} => {Solved=False}",0.00156965280260139,0.57649550026469,1.15986542633495
"{Solved=True,Suburb=DURACK} => {Unemployment_rating=MEDIUM}",0.00104066971852911,0.437575757575758,1.15748138201663
"{Suburb=INALA} => {Unemployment_rating=MEDIUM}",0.0105234482201953,0.437447573397244,1.15714230747347
"{QpsOffence=THEFT,Solved=False,Suburb=ANNERLEY} => {Unemployment_rating=MEDIUM}",0.00103490423532396,0.437271619975639,1.15667687307478
"{Unemployment_rating=VERY LOW,Suburb=NUNDAH} => {Solved=True}",0.00216782168513543,0.581143740340031,1.15543928822652
"{Unemployment_rating=LOW,Suburb=NUNDAH} => {Solved=True}",0.00286976926536213,0.580805134189031,1.15476606605627
"{Suburb=INALA} => {Solved=True}",0.0139712071768735,0.580766926303176,1.15469010052593
"{Unemployment_rating=LOW,Suburb=CLAYFIELD} => {Solved=False}",0.00118768954026037,0.573816155988858,1.15447478791824
"{Suburb=COORPAROO} => {Solved=False}",0.00559107733819171,0.573392461197339,1.15362234598283
"{Unemployment_rating=LOW,Suburb=INDOOROOPILLY} => {Solved=True}",0.00228457272003967,0.580161054172767,1.15348549585669
"{QpsOffence=DRUG,Suburb=BRISBANE CITY} => {Unemployment_rating=MEDIUM}",0.00437744312350818,0.435974734424347,1.15324633366705
"{QpsOffence=DRUG,Suburb=FORTITUDE VALLEY} => {Unemployment_rating=MEDIUM}",0.00597159922973144,0.435921717171717,1.15310609170487
"{Unemployment_rating=LOW,Suburb=KEDRON} => {Solved=False}",0.00122660655189511,0.573063973063973,1.15296145265638
"{Unemployment_rating=MEDIUM,Suburb=COOPERS PLAINS} => {Solved=False}",0.0015465908697808,0.572877736252002,1.15258675824989
"{Suburb=FITZGIBBON} => {Solved=False}",0.00101184230250337,0.572593800978793,1.15201550191474
"{Suburb=LUTWYCHE} => {Solved=False}",0.00233646206888599,0.572387005649718,1.15159944532382
"{QpsOffence=THEFT,Suburb=ASPLEY} => {Unemployment_rating=MEDIUM}",0.00196458840215398,0.435046281519311,1.15079037733709
"{Unemployment_rating=VERY LOW,Suburb=KEDRON} => {Solved=False}",0.00125543396792085,0.571897570584373,1.15061473892027
